D2IJG3	283554648
D2IRM3	270064246
D2IRM5	270064250
D2IRM6	270064252
D2IRM9	270064259
D2IRN3	270064267
D2IRN8	270064277
D2IYK1	13397841
D2JJ29	258674086
D2JML0	6692519
D2JVE7	270160532
D2JWZ8	281324821
D2JYH4	4501883
D2JYS6	269979607
D2JYS7	269979609
D2K2Q3	270282300
D2K2R3	270282320
D2K3S2	39842122
D2K5E9	270355972
D2K5S9	270356152
D2K942	270312289
D2KCK3	282160533
D2KHZ9	149273202
D2KQL0	270276165
D2KQW6	280987260
D2KQZ6	282205342
D2QEF1	502689563
D2TGC3	283465829
D2U6Q3	283467279
D2WF62	282766177
D2WF63	282766179
D2X5F8	283972550
D2X891	283101050
D2XNR6	4693
D2Y4V7	283580621
D2Y5W3	283100317
D2YW38	283806839
D3DP69	119632079
D3DPT8	119627698
D3DQ70	119626897
D3DQ78	119626799
D3DQA6	119582642
D3DQW7	31044440
D3DR32	119570511
D3DSM8	119629713
D3DSY7	119583606
D3DT08	119569301
D3DT21	119593582
D3DTX6	140972063
D3DTZ5	119614871
D3DU30	119614623
D3DUE9	119605637
D3DVQ1	119602966
D3DVR8	119602880
D3DW85	41352693
D3DWF3	119576208
D3DX70	148921645
D3DXE0	119572246
D3DXI9	119575217
D3G5X8	287029261
D3G5Y0	287029273
D3G5Y2	287029292
D3GKD9	284521124
D3IQT3	270727474
D3IQW9	270727546
D3ITV6	285804346
D3IU17	285804414
D3IU20	289191358
D3JBH5	285028707
D3JBI5	285028727
D3JBI8	285028733
D3JBJ5	285028747
D3JBJ6	285028749
D3JW65	284444055
D3JWR9	284927318
D3K0U6	284073220
D3K4D7	285028558
D3K5I7	288187204
D3KDM5	285803920
D3KDQ1	285803949
D3KDQ6	285803953
D3KE54	285016710
D3KGG8	290791362
D3KGH8	290791395
D3KGU1	290791489
D3KGY0	290791531
D3KHR7	290791816
D3U0G7	259018871
D3U1A5	260871340
D3U4C0	225130931
D3VV84	289900857
D3W7H3	288815094
D3W7P6	288815244
D3W7Q2	288815257
D3W7T5	288815326
D3W9Y1	290466848
D3W9Z7	289472538
D3WHS5	289188011
D3XDE9	289583797
D3XDI6	61660119
D3XDJ8	61660131
D3XDK2	61660135
D3XDK9	61660142
D3XDM2	61660155
D3XDP0	61660174
D3XDP3	61660177
D3XDP6	61660180
D3XDQ5	61660189
D3XDS3	61660208
D3XDS6	61660211
D3XDT4	61660219
D3XDT5	61660220
D3XDT8	61660225
D3XDU3	61660230
D3XDU4	61660231
D3XDW7	61660254
D3XDW8	61660255
D3XDX6	61660263
D3XDX8	61660265
D3XDY6	61660273
D3XDY7	61660274
D3XDY8	61660275
D3XNS6	289187587
D3XNU5	288551124
D3YHW6	290564307
D3YN75	289721061
D3YNS3	157389066
D3YPA3	290766060
D3YPD0	330065
D3YPJ5	290766103
D3YPJ7	114318827
D3YPK5	114318834
D3YV00	40807502
D3YXK2	353678156
D3YZU1	283549150
D3YZV8	201022271
D3Z482	124487433
D3Z6J1	285401815
D3Z7H8	168480100
D3ZA38	157823379
D3ZFG5	157816903
D3ZKD9	158303318
D4A3N4	157821703
D4A4I9	157787038
D4ACF2	127139541
D4AHV4	291167616
D4HNR6	307061
D4NVU4	290891740
D4P3Q7	290965849
D4P3X7	27530022
D4YW74	33341236
D5F1Q8	575499736
D5F1Q9	292486391
D5F1R2	292486395
D5FCB0	294545586
D5FQ10	268321256
D5G2T7	285206689
D5G2T8	285206691
D5GXL3	293324626
D5HMV3	442381
D5HQA6	290467320
D5I7Q9	259122252
D5IL84	294296863
D5J9U9	293403752
D5KJY6	294715445
D5KL81	284822319
D5KND2	294769061
D5KR85	9629826
D5KXC8	291603810
D5KXC9	291603812
D5LIH7	294861856
D5LKP0	294479150
D5LQ12	294514809
D5LQ13	294514811
D5LQ14	294514810
D5LWX5	294960120
D5MDE8	159895939
D5MDE9	159895941
D5MQE1	4885579
D6CHE9	119589996
D6CJC9	308026367
D6F1F0	490000078
D6F1J2	490005662
D6F1L7	490000107
D6F1W2	490000165
D6F1Z5	490000172
D6F263	490000206
D6F273	490000209
D6F2A2	490000220
D6F2B1	490005698
D6F2E7	490000236
D6F2L2	490000263
D6F2M1	490005713
D6F2S5	490005732
D6F2U0	490005734
D6F370	490005759
D6F388	490004674
D6F3I3	490000404
D6F3K7	490000413
D6F3Y1	490000456
D6F416	490004748
D6F438	490005805
D6F921	490001198
D6F927	490006088
D6F944	490006091
D6F973	490001219
D6F977	490001221
D6F9F8	490005269
D6F9U4	490001283
D6FAB1	490001372
D6FAB5	490001374
D6FAG5	490005357
D6FI85	490006755
D6FIF8	490006775
D6FIK4	490006788
D6FIK6	490006789
D6FIV0	490006802
D6FJ60	490006823
D6FJ66	490006824
D6FJ97	490006835
D6FJF3	289421193
D6FJM6	490006862
D6FJS4	490006877
D6FJU7	490006879
D6FJV1	490006881
D6FK17	490006894
D6FK71	490006908
D6FKD7	490006923
D6FKG9	490006930
D6FKI3	490006934
D6FKI4	490006935
D6FKM8	490006942
D6FKN5	289421625
D6FKV2	490006967
D6FKY0	490006970
D6FKZ4	490006975
D6FL29	490006980
D6FL37	490006983
D6FL64	490006988
D6FLB8	490006998
D6FLI2	490007005
D6FLT2	490007022
D6FLU2	490007026
D6FM11	490007042
D6FM23	490007047
D6FM60	490007058
D6FM70	490007059
D6MJP6	44168
D6MJQ2	290576505
D6MQK4	294986846
D6MSK9	295148533
D6MWU1	295815721
D6N3E1	295881658
D6NKH9	295913744
D6NSZ6	295314170
D6NXP4	295240668
D6P3E9	289600291
D6P3F0	289600292
D6P3G1	289600305
D6P3G2	289600306
D6P444	295311560
D6PX59	295883093
D6QV69	295848592
D6QV93	295848640
D6R1Y5	295413531
D6R207	295413564
D6R209	295413567
D6R6U9	295389197
D6R7C8	295986901
D6R8V8	296148904
D6R9P6	119613321
D6R9V8	544346257
D6RES3	148692672
D6REW1	119605427
D6RJA6	119582643
D6W5H1	119620175
D6W660	119589369
D7EH27	298353813
D7F7M6	290491821
D7F7M8	290491825
D7GKP0	446691411
D7GM08	496201
D7GM60	297746625
D7GMV3	298103605
D7GMW2	298103615
D7PBN5	294719645
D7R6X5	296881840
D7R791	297242395
D7RGM8	296936111
D7RIG5	307266
D7RIH4	298162293
D7RIH8	155030211
D7RQP0	298202587
D7RXY0	296840571
D7RZR8	297341130
D7SD54	297242485
D7ZSU9	300462519
D8KQV5	298825306
D8KS90	20065769
D8KY29	212524514
D8L284	258489177
D8L2A3	258489118
D8L2B4	258489142
D8L2B8	258489149
D8L2B9	258489148
D8L2C0	258489153
D8L2C1	258489152
D8L3H5	224036643
D8L537	253508837
D8L561	262479203
D8L6X5	3089376,2627301
D8SWK3	302811956
D8UHB2	302853034
D8UUL1	242263379
D8VEH5	298579119
D8VEH6	298579121
D9D5K8	301173450
D9I3G2	297613908
D9IAI1	4505621
D9IAX9	299561964
D9IEJ2	299780516
D9IQM8	299474233
D9IWP9	300253216
D9J307	433352,1552235
D9J309	298364205
D9J317	298364219
D9J323	298364230
D9J353	297660455
D9YZU7	4885393
D9YZU9	20809485
D9YZV4	63252898
D9YZV5	63252900
D9YZV9	20336307
D9ZGF1	270288754
D9ZGF8	302313185
D9ZNN9	301602328
D9ZXC6	295915617
D9ZXC8	295915621
E0A8U9	301349105
E0CYV9	568925560
E0D851	304434468
E0DAJ0	307077966
E0V0T4	303385595
E0WLZ0	306417038
E0WWC7	295885186
E0WXI2	300828756
E0X742	306451369
E0XEN5	261853472
E0Y3Z4	304435626
E0YI51	305678133
E0YTI7	624271
E0Z2F5	304573482
E0ZP16	306410884
E1ABB4	302594552
E1ABP2	304360630
E1ACG0	306569735
E1ACV6	303387586
E1AFI2	305862036
E1APH6	302777035
E1EWR5	308162989
E1KNB9	490486557
E1NZ77	308235931
E1NZ78	308235931,46519057
E1NZ91	295881335
E1U0S7	70672796
E1V2T9	301069066
E1XU79	301069069
E1XUL4	302127814
E1XUL8	302127822
E1XUQ0	302064219
E2CUK8	254574563
E2CUU1	296905976
E2D4Y6	259023842
E2D674	308097147
E2D675	308097148
E2DRY6	319996655
E2EC01	306959046
E2ESA3	301078769
E2ESC0	301078803
E2ESC7	301078817
E2EZK3	291498256
E2FZT3	307091352
E2I9P4	308197886
E2IBS3	489996809
E2IBS5	489996809
E2IBS7	489996809
E2IBS9	489996809
E2ICK2	26053621
E2ISR4	300720600
E2ITZ3	5524750
E2IU45	307598202
E2IU46	307598204
E2IV89	300675533
E2JF22	307091423
E2JGA1	307698391
E2MXQ9	491654515
E2RIK5	545488122
E2RTP3	157433852
E2RTR2	157434069
E2RTS2	159110554
E2RU92	157436546
E2RU97	157434854
E2RZS2	309710749
E3JK89	310696814
E3JKY1	308522900
E3JL04	308742702
E3P8J3	261600308
E3SBA0	261871691
E3SBF5	261871577
E3SH28	307159112
E3SH29	307159114
E3SU08	300719370
E3SWQ8	294357448
E3SYB5	307716265
E3UV61	310789150
E3UVX0	310752610
E3UZ08	310893573
E3UZS7	309401833
E3VRC6	309753051
E3W8S6	310877112
E4RYY4	503174580
E4SJU1	503203424
E4TPS1	503221089
E5CYU3	300089854
E5CZL9	262182276
E5D5M6	313491078
E5D6T0	270301390
E5DCR4	294357720
E5DWJ7	289900556
E5E4Z6	311063342
E5E500	311063350
E5E509	311063368
E5FF13	311360272
E5FQ58	4096808,903742
E5FQ95	17986001
E5FYG9	311350457
E5G076	312233063
E5KLM1	213508098
E5KN55	4826932
E5KND5	18390331,119599083
E5KP26	311348063,311348015
E5KQF6	458657
E5KR07	126131093
E5KRK5	33519475
E5KRP6	40806170
E5KS60	11321583
E5KSL6	311349465
E5KTA5	311349898,1850821,311349916
E5KTA6	6224979
E5KUG4	311036250
E5KZQ2	311554180
E5KZT7	311554251
E5LBT0	2246549
E5LEY4	310947550
E5LP66	312191741
E5QC49	313757898
E5RDN9	312844572
E5RPG0	315467913
E5RPP0	315539230
E5RPS2	315534281
E6MXW0	45187
E6XUI1	315078961
E6XUI4	315078963
E6XVX0	315272370
E6Z7K4	317448465
E6Z7K5	317447629
E7BIQ2	319410753
E7BLH3	256535791
E7BQV5	313870534
E7BYA6	294357764
E7CGB0	315361419
E7CRL8	310757196
E7CRP1	12802053
E7CT57	317457548
E7CWP5	334655
E7D612	318083094
E7D647	318083164
E7D6M2	314909481
E7DRU7	317542093
E7DVW4	4557579
E7EDN2	317184372
E7EKN6	347810391
E7ELW6	318086304
E7EQR6	57863259
E7EWE5	635372936
E8Z049	315424672
E9ADS8	321438648
E9ADU1	389593829
E9AEC7	389594203
E9AN57	401416784
E9B064	401425202
E9BAT8	398011762
E9BTY8	398024466
E9BVU5	323461304
E9CXX8	320038870
E9DER9	320033182
E9KL26	73858568
E9KL30	4506203
E9KL35	307218
E9KL37	4503179
E9KL44	20127408
E9KMQ6	316308572
E9LH80	322511572
E9LJA9	319430865
E9LJB2	319430872
E9LL64	320000241
E9LY48	320332418
E9M263	321271362
E9M4D4	319739573
E9MS71	309770267
E9MV81	309772405
E9N9M3	316983441
E9N9M4	316983443
E9NHA5	321437403
E9NS51	322952157
E9NZ43	315937194
E9P6L9	320339859
E9PAJ1	30582801,119603812,56549093
E9PAT1	194306647
E9PAU2	123173757
E9PAV3	586908185
E9PB61	238776833
E9PBP6	663856409
E9PCW1	55770858
E9PFR9	557947976
E9PH62	256418997
E9PLT1	583966150
E9PU87	160333312
E9PUA2	254588108
E9PUA5	116642893
E9PUI5	167900466
E9PUM4	163310736
E9PUP1	260593694
E9PUZ5	113930731
E9PV66	291327510
E9PV87	426021217
E9PVP1	163965368
E9PVZ8	226958601
E9PWM3	363989837
E9PWW2	229608948
E9PX95	157057150
E9PXB7	167466245
E9PXF8	256355198
E9PYI8	84452155
E9PYK3	281485553
E9PYL2	153791304
E9PZ36	126157466
E9PZJ8	385178609
E9PZY8	124487145
E9Q166	153791220
E9Q1M1	124486716
E9Q1P8	257196179
E9Q309	255982600
E9Q368	229577450
E9Q394	189181672
E9Q3H6	124486652
E9Q3R6	257153346
E9Q414	161702988
E9Q440	153792725
E9Q447	115496850
E9Q4N7	145553997
E9Q507	226443057
E9Q555	380877124
E9Q5F9	197927225,544604608
E9Q604	132626289
E9Q616	61743961
E9Q6A7	140969817
E9Q6E5	148222073
E9Q6Z5	408387571,124487374
E9Q774	256818808
E9Q7C1	100817039
E9Q7E2	262231796
E9Q7G0	254675300
E9Q7L1	71274162
E9Q7P0	283837762
E9Q8I7	124301201
E9Q8Z7	256418961
E9Q9B7	124487039
E9Q9F9	148685820
E9QA57	263197426
E9QAE3	123858774
E9QAP7	124487354
E9QK82	162139829
E9QKG6	40549395
E9QKK1	115648101
E9QKK4	134031972
E9QKX5	194394221
E9QLG3	120444914
E9QLK7	124486949
E9QM99	190194393
E9QMD3	110225364
E9QMU1	254553479
E9QNY6	83700227
E9QP59	145864461
E9RG90	323508476
E9RH89	448824917
E9RJS5	323714090
E9RKB1	325651501
F0TTZ6	323697274
F0TZ19	325056572
F0TZ20	325056574
F0TZ22	325056577
F0U090	325057303
F0U349	325059253
F0V2I4	503374802
F0XAN0	320593256
F1B9J3	301509494
F1BA45	323514517
F1BV54	323650320
F1BVI6	323364210
F1C4A7	323145557
F1CCS0	325301463
F1CDI4	325451167
F1CDM9	325451257
F1CYR6	324331889
F1D8L2	23343513,6016477
F1D8N6	5453822
F1D8P2	224177491
F1D8P9	11863132
F1D8Q5	4506755
F1D8Q7	5902068
F1D8R3	20070199
F1D8S3	13430848
F1DSG4	18490380,4502181
F1DTA4	324330491
F1DTA7	324330497
F1DTA8	324330499
F1KLQ6	324034186
F1LIV2	111116447
F1LJ00	78217386
F1LQF2	261878529
F1LR66	158138505
F1LSL2	158138535
F1MSR8	164414427
F1NJ24	513181220
F1NQ20	155030214
F1NS91	382545825
F1P0C1	50731811
F1SJ26	227430405
F1T0A5	221136939,578840604
F1T0A8	326205193
F1T0B0	326205197
F1T0B3	326205203
F1T0K4	148528998,594140535
F1T2A1	326976621
F1T2C5	326976669
F1T2C8	326976675
F2NJA3	328453446
F2NZI4	346721535
F2NZY2	326697779
F2VHR0	291575281
F2VP15	290889266
F2WVG8	326417259
F2X611	327324867
F2X7J0	327344143
F2XXF0	314912149
F2YCW3	326908465
F2YGU2	36950991
F2YKG0	326909040
F2YRN2	327239574
F2YRN4	327239576
F2YWS6	326579326
F2YXC2	326370666
F2YXC3	326370667
F2YXE0	326370686
F2Z576	336092201
F2Z9I9	332322924
F4JWV6	30692673
F4MF76	332188990
F4MHR9	157829477
F4MJY4	332368717
F4NBL1	329581661
F4NBZ9	329581948
F4PYJ3	470248019
F4SYH3	331044289
F4Y5N8	305672624
F4YH71	29468607
F4YQL5	307099061
F4YR00	307099331
F4ZW62	24234747
F4ZZP1	328774903
F4ZZU9	328671701
F5B1A8	332321236
F5B572	332042343
F5BWZ0	329666318
F5C1Q4	327322684
F5CS37	328932431
F5CS39	328932431
F5CS41	328932431
F5CS42	328932431
F5CS43	328932431
F5CTF3	4503269
F5CTQ8	330440915
F5CU54	330871652
F5CU62	330871489
F5GWT4	296939604
F5GYX3	225637524
F5GZG6	110227857
F5GZQ3	528281411
F5H0Q6	119577722
F5H1Y4	533205820
F5H2X7	384081600
F5H4M7	667714442
F5H5D3	733605926
F5H619	327365361
F5H8W0	39842107
F5H9K4	87196837
F5HAV1	134107461
F5HB26	52139256
F5HBC6	52139255
F5HBQ9	87196833
F5HD88	134110880
F5HEF0	39842147
F5HGQ8	52139303
F5HHZ6	39842179
F5HI25	139472873
F5HI84	39842058
F5HIF3	39842069
F6I555	225461920
F6JX87	296784011
F6LS84	330425485
F6LTI0	330426005
F6LUR2	330425029
F6LWL8	334085398
F6LWT5	334085512
F6LWU3	334085548
F6MF85	333952790
F6MH37	334264039
F6MZK5	333826819
F6N602	332959518
F6QMI7	221316622
F6SEU4	527498272
F6UID4	126325291
F6UZ87	109075981
F6VK67	149759648
F6WMJ3	270132620
F6XC62	388454729
F6YBP7	377656575
F6ZDS4	270309140,487523227
F7EC26	301629053
F7F5H2	296236083
F7GWF7	297275144
F7IZF4	338796883
F7T0H2	338781881
F8IX18	335353134
F8KUN5	338221896
F8LFZ6	119926070
F8M5W9	489501265
F8R134	624271
F8R141	624271
F8RF35	304319174
F8RFM2	330067
F8S317	338832562
F8S345	336091192
F8S346	336091194
F8SGV8	336089794
F8SH84	336090020
F8SIL0	336091862
F8SKV1	624271
F8SNV7	336126837
F8SQ59	169630277
F8SSQ1	337731688
F8SY57	8953471
F8T7S9	335276263
F8TGQ8	336039434
F8UF72	338227697
F8URE2	338810120
F8UZI4	337752404
F8VBV9	1049223
F8VPM0	114205435
F8VPM9	117938312
F8VPP8	124486616
F8VPR2	124378048
F8VPR5	70995311
F8VPU6	120300980
F8VPZ3	126032299
F8VPZ5	124487019
F8VPZ9	124487237
F8VQ05	119964716
F8VQ29	118344446
F8VQ70	124486797
F8VQD1	124486951
F8VQF9	124486684
F8VQJ3	153791270
F8VQK4	119964696
F8VQK6	153945830
F8VQM5	124487275
F8VWT9	359718912
F8W7F7	733215447
F8W9F9	32455273
F8WI37	124487063
F8WIE5	205277432
F8WJD6	226531159
F8WRK2	339639476
F8WTJ4	343403630
F8WTK9	343403660
F8WTL2	343403666
F8WTM6	343403694
F8WTN0	343403702
F8WTP0	343403722
F8WTP5	343403732
F8WTP6	343403734
F9SLD5	490880278
G0KR37	341573455
G0KTX4	343527419
G0KU52	343787352
G0KU90	343787419
G0KUP4	116874393
G0UE37	340544567
G0XW04	325558521
G0XXX1	14994086
G0Y7C1	341864474
G0YF11	340050856
G0YP42	1633156,11514460,34810347
G0YZP1	339959397
G0Z430	341868832
G0ZCM4	341616904
G0ZDN8	341864482
G1CB69	328926251
G1DUW4	339679482
G1EEL5	336286939
G1EP85	624271
G1FM94	342674589
G1K381	145312274
G1QMX9	332247081
G1SFA5	291406683
G1STB6	291403287
G1T127	291386019
G1UAV7	18568390
G1UI16	155030216
G1UI18	344179026
G1UI26	41393547
G1UI28	344179046
G1UIC1	346223290
G2TTM4	345500010
G2TTQ5	345525459
G2TTR6	345525478
G2TTU6	345525529
G2U0T8	347364521
G2U0Z1	347364613
G2U2C4	347380169
G3C7K3	3089381,2627319
G3C7K6	3089373
G3C7Q7	3089375
G3C7U4	3089372
G3CKQ4	1334859
G3CKQ5	1334865
G3CKQ6	82703972
G3CKQ9	82503228
G3CKR0	74422214
G3CKS2	1334900
G3CKS3	1334901
G3CKT0	82503277
G3E2Y9	23893665
G3EHB2	317016503
G3EJF7	320006593
G3F1Q5	344165720
G3FEN7	26053621
G3FEN8	26053621
G3FGC1	346340378
G3G0B4	346655473
G3G916	497910
G3GAL6	345104995
G3HH34	344250487
G3KCI1	340008323
G3KCI4	340008329
G3KCI5	340008330
G3KCI6	340008326
G3KCJ0	340008333
G3KCJ8	340008344
G3KCK8	340008355
G3KCL0	340008356
G3KCL3	340008358
G3LF46	369961338
G3LGD7	341612563
G3LIS5	344915436
G3LU47	345122645
G3M1I4	345098506
G3M1I6	345098508
G3M3W0	345539564
G3MDF2	346990083
G3UW83	187608797
G3UWC8	190358487
G3UWG7	148689527
G3UWZ0	189339272
G3UYE7	70780386
G3V0E9	30061569
G3V153	119588586
G3V188	119570402
G3V1A0	119587832
G3V1A4	119594854
G3V1A6	119602652
G3V659	149063047
G3V6P2	195927000
G3V846	9507115
G3V885	186659510
G3V8Q4	149034122
G3V9B3	149056268
G3V9X4	158534079
G3X8P9	110347467
G3X8R0	148664669
G3X8S8	228008361
G3X8X0	226246667
G3X8X7	254939640
G3X8Y8	158749638
G3X922	148689141
G3X927	210147500
G3X956	154350222
G3X975	189409152
G3X977	226874935
G3X9F2	110665738
G3X9M0	256985203
G3X9M3	145279239
G3X9N6	148689775
G3X9Q0	46411182
G3X9S2	148672840
G3X9V0	148704330
G3X9Z7	239915965
G3XA42	148701353
G3XA59	164607126
G3XAL0	538919948
G3XD23	15598354
G3XGV7	349731670
G3XLE5	353351755
G4M0D0	160955
G4NM84	499643839
G4V512	351735221
G4V854	1580810
G4XXL9	11128019
G5CIL1	347803316
G5DMD5	349502679
G5DMD9	349502687
G5DMN8	347952036
G5E829	62234487
G5E866	153791358
G5E870	91932791
G5E8I8	119672912
G5E8J0	134288853
G5E8N5	257743039
G5E8N7	118601009
G5E8Q0	111955376
G5E8T6	148675627
G5E9G9	119631531
G5E9I4	68348702
G5EA31	119574901
G5EBR3	17559548,559559
G5EJI9	353677861
G7NVZ1	355745316
G7PIG5	544470544
G7PX79	355755706
G8EIR3	352962974
G8EIW1	352962992
G8EJ08	1695262,3089379
G8EJ23	352963095
G8FL04	353282218
G8FR60	352963147
G8FR70	352963158
G8FR79	352963167
G8FR90	352963179
G8FR99	352963189
G8FSM2	354515334
G8GWP2	354700752
G8H3E1	355346214
G8HWZ7	353682166
G8P0L7	504029515
G8XNK5	363534922
G9B9Y0	343915804
G9BH73	315270057
G9G6D7	365753491
G9I232	1869833
G9I240	360039880
G9I246	360039886
G9I247	1869848
G9I251	360039891
G9I257	1869858
G9I261	1869862
G9I282	360039922
G9I287	1869888
G9ISB2	359366993
G9JKF5	358022944
G9JKG7	62240997
G9MC52	359804736
H0GW43	365760246
H0UI12	119568098
H0UI71	19851930
H0UID5	119600541
H0YNU9	446713799
H0YNV5	119598271
H1AFM0	371919709
H1ZYK1	311702555
H2A0V2	371782343
H2A1B7	371782509
H2A1G0	371782552
H2A270	371782321
H2A2B4	61660195
H2A369	371783165
H2A3G6	371783262
H2BGA3	366985796
H2BGA5	366985800
H2DSE6	47088448
H2DVC9	373448352
H2DVP7	2772764
H2DW83	373447466
H2DX06	373448932
H2DX07	373448933
H2DX60	66275923
H2DXN1	373449190
H2DXS8	373449237
H2DYC1	119223230
H2DYL2	222723
H2DZ05	66275861
H2EYM2	369828691
H2Q584	114642905
H2QHQ4	114576879
H2QPM1	55622594
H2QXW1	114601271
H2RG00	557805225
H3BM14	343403796
H3BM42	119616090
H3BPG5	119605925
H3BUI9	119570976
H3K0G8	377550332
H3K3Y2	377346220
H6A2X1	343082694
H6ABW0	374460173
H6CYR5	376406170
H6QNP2	376319274
H6SG15	17999528
H6U5S5	374082398
H6UMI1	374304596
H6V7J2	1480446,52627080
H6V7J4	33868627,52627077
H6V7J5	33868628,52627078
H6VGI3	375298903
H7BX50	256017167
H7BXF4	102467484
H7BY58	354983493
H7BZ55	519882971
H7C2I1	119572904,154759421
H7C5B8	4758778
H7C763	52213428
H7C7D7	29542467,29655195
H7C7G3	53720929
H7C7N8	2688516
H8EVJ1	489997123
H8L3H1	504216394
H8WSI2	380254119
H8XX82	327344004
H8XX94	327344028
H8Y0K4	363992558
H8Y0M8	363992636
H8ZPT4	378744322
H8ZYX3	397561
H9A9F8	378748927
H9BFB4	378940583
H9C5X6	380856148
H9C5X7	380856150
H9CCK0	380846545
H9CHP8	379062994
H9CHQ1	379063000
H9DP89	380718111
H9E907	1314669
H9L411	16418700
H9L490	16420636
H9L4I1	15130942
H9M652	355519781
H9MZS7	378408664
H9NIM2	189491739
H9NKU8	381148001
H9T841	148703007
H9U0Q7	381413086
H9W0I9	383147510
H9XC97	31790582
H9XI91	91125523
H9ZYJ2	50592994
I0B0S4	315192968
I0DCP2	384381800
I0DE20	384382405
I0DHB0	384406809
I0IXC3	383387246
I0IXJ8	383387396
I0J099	384081006
I0J0W5	384367894
I0J178	71897377
I1GQ85	357121114
I1SRC5	15718763
I1VC84	58585154
I1VE21	385139472
I1VWQ2	385258206
I1W5W5	385343295
I1W660	7110719
I1Y879	385868428
I1YP04	386368230
I1YP15	23893609
I1YP37	82703993
I1YR03	504521189
I1YTL0	504522219
I2E2J4	387913472
I2E6C2	387604605
I3CJH2	488778827
I3PAP2	346989821
I3PLN3	377552483
I3PN96	379772021
I3QHU0	113204632
I3QNU9	387936156
I3RJJ4	388252861
I3RLE1	47523950
I3RSH5	13385304
I3RWR1	388461074
I3UJU3	388548550
I3VPR3	389092829
I3W7Q0	389616842
I3WAC9	4557671
I3WTX1	14574566
I3XID8	143142
I3ZN84	1684687
I4AY87	4505185
I4BUK9	504619103
I4CTR6	504633320
I4ENP2	307222,32181
I4EPL2	119926070
I6L957	31455238
I6L961	31455210
I6L971	13786659,3891644
I6L985	42543445
I6L996	22382094
I6L9B1	358030308,4503579
I6L9B5	93277115
I6L9C8	28279079
I6L9D2	29437296
I6L9E8	56699482
I6L9H2	195927037,4503351
I6L9I5	16306492
I6LET1	70907262
I6LIZ6	160863173
I6MHG7	624271
I6NMZ8	624271
I6QQ29	296556486
I6SW25	392514909
I6T290	392342589
I6T9U9	392612394
I6TEF1	324298
I6TH35	392356958
I6TRT2	392514911
I6WXD3	15607214
I6WY17	57116716
I6WY86	15607512
I6WZ43	15607833
I6WZ49	15607843
I6WZT2	15608071
I6X0L2	15608337
I6X0V5	15608431
I6X0X1	15608450
I6X145	57116858
I6X1M8	15608706
I6X278	490014234
I6X2I8	15609009
I6X2J2	15609014
I6X2V6	15609121
I6X2Y1	57116935
I6X344	15609206
I6X3M7	15609363
I6X3S0	15609410
I6X3S5	490014356
I6X3Y2	490003890
I6X4B8	15609597
I6X4K0	57117000
I6X545	490014440
I6X5G4	15609960
I6X5L0	15610006
I6X5Z2	57117042
I6X5Z8	15610137
I6X613	15610151
I6X626	15610165
I6X654	15610198
I6X6G4	57117064
I6X6Q4	15610355
I6X7G8	15610634
I6X8E9	15607207
I6X8F1	15610961
I6X8J6	57117163
I6X8R2	15607339
I6X8Y1	15607430
I6X8Y3	15607435
I6X8Y6	15607440
I6X9E2	489997179
I6X9S5	15607913
I6X9Y7	15607994
I6XA55	57116801
I6XAA3	15608125
I6XAE3	15608168
I6XAF1	15608177
I6XAV7	15608325
I6XB30	15608395
I6XB42	15608410
I6XB50	15608420
I6XB71	15608448
I6XB76	15608453
I6XBF8	15608558
I6XBL7	15608628
I6XBY8	15608764
I6XCJ2	57116915
I6XCR7	15609022
I6XD10	15609123
I6XDR7	15609337
I6XDT2	15609352
I6XE62	15609513
I6XEF1	57116995
I6XEM2	15609711
I6XEQ7	57117005
I6XF43	1171107
I6XF64	15609873
I6XF95	57117024
I6XFD1	15609950
I6XFH2	57117030
I6XFI7	15610004
I6XFQ3	489998491
I6XFR2	497622545
I6XFT2	57117040
I6XFW7	15610139
I6XFX5	15610149
I6XFY8	15610163
I6XFZ3	15610168
I6XFZ8	15610172
I6XGD8	15610269
I6XGY1	57117092
I6XH58	15610555
I6XH67	15610563
I6XHI9	489997088
I6XHK6	489997095
I6XHT2	15610752
I6XHT6	57117135
I6XIJ6	15611050
I6XSE6	395395161
I6XUI8	15607287
I6XUX7	15607429
I6XUY6	15607439
I6XVB1	57116732
I6XVS8	490003494
I6XVZ9	15607831
I6XWA1	15607917
I6XWB3	490014109
I6XWF2	15607993
I6XWK9	57116798
I6XWV5	15608167
I6XXN3	15608437
I6XXP0	15608447
I6XXP4	15608452
I6XXP6	15608457
I6XY00	15608599
I6XYW2	15608871
I6XZ05	15608923
I6XZB3	15609063,2749879
I6XZG6	15609122
I6XZR8	490008937
I6XZT3	15609231
I6XZW3	57116948
I6Y0J3	15609487
I6Y0U0	15609613
I6Y193	15609763
I6Y1F5	489996403
I6Y1X8	15610012
I6Y271	15610125
I6Y293	15610143
I6Y2B3	15610162
I6Y2R6	15610282
I6Y2U9	57116693
I6Y3F4	15607433
I6Y3F9	15610554
I6Y3P5	15610636
I6Y3W4	15610705
I6Y444	15610751
I6Y461	15607733
I6Y4B3	15607777
I6Y4E3	15607810
I6Y4G1	15607830
I6Y4G4	15607834
I6Y4Q0	15610995
I6Y4R5	15611015
I6Y4S9	15607916
I6Y547	489995602
I6Y569	57116800
I6Y590	15608096
I6Y5M5	15608254
I6Y5P0	490003613
